"","gene_id","sample_name","gene_depth","copy_number","sample_counts","sample_freq","gene_mean"
"21113","gene_id_644","sample20",10,0.141423729894853,33,1,-0.0215229382674681
"21114","gene_id_644","sample21",5,0.420862484072169,33,1,-0.0215229382674681
"21115","gene_id_644","sample22",8,-0.741521093674734,33,1,-0.0215229382674681
"21116","gene_id_644","sample23",7,-0.998618338732914,33,1,-0.0215229382674681
"21117","gene_id_644","sample24",12,-0.835739739744503,33,1,-0.0215229382674681
"21118","gene_id_644","sample25",6,0.284243293173387,33,1,-0.0215229382674681
"21119","gene_id_644","sample26",45,0.66119866449721,33,1,-0.0215229382674681
"21120","gene_id_644","sample27",7,0.00485479334468489,33,1,-0.0215229382674681
"21121","gene_id_644","sample28",121,-0.696091130360546,33,1,-0.0215229382674681
"21122","gene_id_644","sample29",9,-0.41721771060555,33,1,-0.0215229382674681
"21123","gene_id_644","sample30",7,0.476641582959868,33,1,-0.0215229382674681
"21124","gene_id_644","sample31",11,0.81311945722274,33,1,-0.0215229382674681
"21125","gene_id_644","sample32",5,-0.64031357740053,33,1,-0.0215229382674681
"21126","gene_id_644","sample33",11,0.915856389729661,33,1,-0.0215229382674681
"21127","gene_id_645","sample1",6,0.864545625254099,33,1,-0.28475137029495
"21128","gene_id_645","sample2",7,-0.843844981025096,33,1,-0.28475137029495
"21129","gene_id_645","sample3",9,-0.351696057149353,33,1,-0.28475137029495
"21130","gene_id_645","sample4",6,0.168022029307306,33,1,-0.28475137029495
"21131","gene_id_645","sample5",9,0.291895388086088,33,1,-0.28475137029495
"21132","gene_id_645","sample6",11,-0.878479442710902,33,1,-0.28475137029495
"21133","gene_id_645","sample7",15,0.730261210933516,33,1,-0.28475137029495
"21134","gene_id_645","sample8",10,0.568662592017186,33,1,-0.28475137029495
"21135","gene_id_645","sample9",26,-0.355321502823178,33,1,-0.28475137029495
"21136","gene_id_645","sample10",8,0.142261290869066,33,1,-0.28475137029495
"21137","gene_id_645","sample11",7,-0.128885536193314,33,1,-0.28475137029495
"21138","gene_id_645","sample12",13,-0.24969947758989,33,1,-0.28475137029495
"21139","gene_id_645","sample13",6,0.0445259876095077,33,1,-0.28475137029495
"21140","gene_id_645","sample14",5,0.126532593637815,33,1,-0.28475137029495
"21141","gene_id_645","sample15",6,0.281077630368532,33,1,-0.28475137029495
"21142","gene_id_645","sample16",17,0.741759041720584,33,1,-0.28475137029495
"21143","gene_id_645","sample17",8,-0.295088553759016,33,1,-0.28475137029495
"21144","gene_id_645","sample18",6,-1.29761627061649,33,1,-0.28475137029495
"21145","gene_id_645","sample19",10,1.0327417867374,33,1,-0.28475137029495
"21146","gene_id_645","sample20",10,-1.28163663126864,33,1,-0.28475137029495
"21147","gene_id_645","sample21",7,0.684090916099651,33,1,-0.28475137029495
"21148","gene_id_645","sample22",9,0.810186158645766,33,1,-0.28475137029495
"21149","gene_id_645","sample23",7,0.62696479054952,33,1,-0.28475137029495
"21150","gene_id_645","sample24",11,-0.557907931525064,33,1,-0.28475137029495
"21151","gene_id_645","sample25",6,0.326188855362032,33,1,-0.28475137029495
"21152","gene_id_645","sample26",47,0.252044277383079,33,1,-0.28475137029495
"21153","gene_id_645","sample27",11,-0.873875288930777,33,1,-0.28475137029495
"21154","gene_id_645","sample28",135,-1.2810429321226,33,1,-0.28475137029495
"21155","gene_id_645","sample29",8,-1.14030045129632,33,1,-0.28475137029495
"21156","gene_id_645","sample30",8,1.34195781347944,33,1,-0.28475137029495
"21157","gene_id_645","sample31",11,0.158706360300624,33,1,-0.28475137029495
"21158","gene_id_645","sample32",7,0.390942141195487,33,1,-0.28475137029495
"21159","gene_id_645","sample33",8,-0.047971432546073,33,1,-0.28475137029495
"21160","gene_id_646","sample1",5,0.325054128003248,33,1,-0.225207888056566
"21161","gene_id_646","sample2",7,-0.230479509222672,33,1,-0.225207888056566
"21162","gene_id_646","sample3",8,-1.81196374783263,33,1,-0.225207888056566
"21163","gene_id_646","sample4",6,-0.59225159752266,33,1,-0.225207888056566
"21164","gene_id_646","sample5",6,-0.419577791625501,33,1,-0.225207888056566
"21165","gene_id_646","sample6",11,-0.0829310732928949,33,1,-0.225207888056566
"21166","gene_id_646","sample7",12,-0.289553805210958,33,1,-0.225207888056566
"21167","gene_id_646","sample8",7,0.958543102226007,33,1,-0.225207888056566
"21168","gene_id_646","sample9",18,0.182689664085521,33,1,-0.225207888056566
"21169","gene_id_646","sample10",9,-0.654309835389336,33,1,-0.225207888056566
"21170","gene_id_646","sample11",7,0.151574264920019,33,1,-0.225207888056566
"21171","gene_id_646","sample12",10,0.204376411676632,33,1,-0.225207888056566
"21172","gene_id_646","sample13",6,-0.0150174946288766,33,1,-0.225207888056566
"21173","gene_id_646","sample14",7,0.143452130617423,33,1,-0.225207888056566
"21174","gene_id_646","sample15",6,0.0261144692276671,33,1,-0.225207888056566
"21175","gene_id_646","sample16",14,0.525439139152026,33,1,-0.225207888056566
"21176","gene_id_646","sample17",11,-0.0363439065539641,33,1,-0.225207888056566
"21177","gene_id_646","sample18",7,0.274499831075836,33,1,-0.225207888056566
"21178","gene_id_646","sample19",11,0.280554606210952,33,1,-0.225207888056566
"21179","gene_id_646","sample20",9,-0.63342261146517,33,1,-0.225207888056566
"21180","gene_id_646","sample21",6,0.624547433861267,33,1,-0.225207888056566
"21181","gene_id_646","sample22",5,0.173292294818086,33,1,-0.225207888056566
"21182","gene_id_646","sample23",6,-0.794933388943816,33,1,-0.225207888056566
"21183","gene_id_646","sample24",9,-0.13739027786282,33,1,-0.225207888056566
"21184","gene_id_646","sample25",6,0.877161129933601,33,1,-0.225207888056566
"21185","gene_id_646","sample26",43,0.987184060009187,33,1,-0.225207888056566
"21186","gene_id_646","sample27",10,-1.06156698303051,33,1,-0.225207888056566
"21187","gene_id_646","sample28",130,-1.30356750882459,33,1,-0.225207888056566
"21188","gene_id_646","sample29",8,-0.41006102670792,33,1,-0.225207888056566
"21189","gene_id_646","sample30",7,0.57587813986191,33,1,-0.225207888056566
"21190","gene_id_646","sample31",9,0.21191492683394,33,1,-0.225207888056566
"21191","gene_id_646","sample32",7,0.985791262442583,33,1,-0.225207888056566
"21192","gene_id_646","sample33",5,0.965303563158421,33,1,-0.225207888056566
"21193","gene_id_647","sample1",5,-0.0189455388673366,33,1,-0.399831278200742
"21194","gene_id_647","sample2",7,0.17801670306693,33,1,-0.399831278200742
"21195","gene_id_647","sample3",6,-2.83883917399564,33,1,-0.399831278200742
"21196","gene_id_647","sample4",6,0.235921970810732,33,1,-0.399831278200742
"21197","gene_id_647","sample5",9,0.40697529599188,33,1,-0.399831278200742
"21198","gene_id_647","sample6",13,0.0916923168512811,33,1,-0.399831278200742
"21199","gene_id_647","sample7",10,0.267277194968626,33,1,-0.399831278200742
"21200","gene_id_647","sample8",10,0.515426585907109,33,1,-0.399831278200742
"21201","gene_id_647","sample9",25,0.2710580800413,33,1,-0.399831278200742
"21202","gene_id_647","sample10",6,0.257341198774857,33,1,-0.399831278200742
"21203","gene_id_647","sample11",7,0.402665840264704,33,1,-0.399831278200742
"21204","gene_id_647","sample12",12,0.264836017735268,33,1,-0.399831278200742
"21205","gene_id_647","sample13",6,0.159605895515299,33,1,-0.399831278200742
"21206","gene_id_647","sample14",7,-0.65406771688136,33,1,-0.399831278200742
"21207","gene_id_647","sample15",6,-1.9780809914133,33,1,-0.399831278200742
"21208","gene_id_647","sample16",20,-0.0231696882666108,33,1,-0.399831278200742
"21209","gene_id_647","sample17",8,-0.985703371572907,33,1,-0.399831278200742
"21210","gene_id_647","sample18",7,0.106086228383511,33,1,-0.399831278200742
"21211","gene_id_647","sample19",7,-1.02389084437139,33,1,-0.399831278200742
"21212","gene_id_647","sample20",10,0.157098181312505,33,1,-0.399831278200742
"21213","gene_id_647","sample21",6,0.799170824005443,33,1,-0.399831278200742
"21214","gene_id_647","sample22",6,0.0483101732454969,33,1,-0.399831278200742
"21215","gene_id_647","sample23",5,0.742044698455312,33,1,-0.399831278200742
"21216","gene_id_647","sample24",10,0.0339050619466698,33,1,-0.399831278200742
"21217","gene_id_647","sample25",6,0.529509506914598,33,1,-0.399831278200742
"21218","gene_id_647","sample26",39,0.664706142759849,33,1,-0.399831278200742
"21219","gene_id_647","sample27",11,0.284160129513649,33,1,-0.399831278200742
"21220","gene_id_647","sample28",129,0.420575163562048,33,1,-0.399831278200742
"21221","gene_id_647","sample29",7,-2.52788726973987,33,1,-0.399831278200742
"21222","gene_id_647","sample30",11,0.854949922893141,33,1,-0.399831278200742
"21223","gene_id_647","sample31",7,0.273786268206416,33,1,-0.399831278200742
"21224","gene_id_647","sample32",7,0.117647396292739,33,1,-0.399831278200742
"21225","gene_id_647","sample33",7,1.96781779768904,33,1,-0.399831278200742
"21226","gene_id_648","sample1",9,0.262225586737909,33,1,-0.0870679630780312
"21227","gene_id_648","sample2",7,-0.13474661205578,33,1,-0.0870679630780312
"21228","gene_id_648","sample3",8,-0.0947117405448716,33,1,-0.0870679630780312
"21229","gene_id_648","sample4",6,0.042686593185958,33,1,-0.0870679630780312
"21230","gene_id_648","sample5",13,0.0942119808691693,33,1,-0.0870679630780312
"21231","gene_id_648","sample6",7,-0.221070998271429,33,1,-0.0870679630780312
"21232","gene_id_648","sample7",9,-0.139127741320224,33,1,-0.0870679630780312
"21233","gene_id_648","sample8",11,0.202663270784398,33,1,-0.0870679630780312
"21234","gene_id_648","sample9",26,0.824099962918135,33,1,-0.0870679630780312
"21235","gene_id_648","sample10",12,-0.0554221163478531,33,1,-0.0870679630780312
"21236","gene_id_648","sample11",7,0.0899025251419934,33,1,-0.0870679630780312
"21237","gene_id_648","sample12",9,-0.0479272973874428,33,1,-0.0870679630780312
"21238","gene_id_648","sample13",6,-0.153157419607411,33,1,-0.0870679630780312
"21239","gene_id_648","sample14",7,0.203010194382106,33,1,-0.0870679630780312
"21240","gene_id_648","sample15",6,-0.044783698228224,33,1,-0.0870679630780312
"21241","gene_id_648","sample16",29,-0.0473763791184679,33,1,-0.0870679630780312
"21242","gene_id_648","sample17",7,-0.769367854893544,33,1,-0.0870679630780312
"21243","gene_id_648","sample18",7,-0.206677086739199,33,1,-0.0870679630780312
"21244","gene_id_648","sample19",8,0.094895225936761,33,1,-0.0870679630780312
"21245","gene_id_648","sample20",8,-0.155665133810206,33,1,-0.0870679630780312
"21246","gene_id_648","sample21",7,0.486407508882732,33,1,-0.0870679630780312
"21247","gene_id_648","sample22",6,0.0806850222456612,33,1,-0.0870679630780312
"21248","gene_id_648","sample23",7,0.429281383332601,33,1,-0.0870679630780312
"21249","gene_id_648","sample24",11,-0.278858253176041,33,1,-0.0870679630780312
"21250","gene_id_648","sample25",6,-0.100170461724393,33,1,-0.0870679630780312
"21251","gene_id_648","sample26",31,0.351942827637139,33,1,-0.0870679630780312
"21252","gene_id_648","sample27",12,-0.0286031856090612,33,1,-0.0870679630780312
"21253","gene_id_648","sample28",165,-1.70713448780116,33,1,-0.0870679630780312
"21254","gene_id_648","sample29",12,-0.121534017593536,33,1,-0.0870679630780312
"21255","gene_id_648","sample30",11,0.542186607770431,33,1,-0.0870679630780312
"21256","gene_id_648","sample31",7,-0.0389770469162945,33,1,-0.0870679630780312
"21257","gene_id_648","sample32",6,0.137405762143415,33,1,-0.0870679630780312
"21258","gene_id_648","sample33",9,0.503707079176732,33,1,-0.0870679630780312
"21259","gene_id_649","sample1",9,0.329390909633714,33,1,1.04641893047885
"21260","gene_id_649","sample2",7,-0.13492006126209,33,1,1.04641893047885
"21261","gene_id_649","sample3",6,0.27487306861258,33,1,1.04641893047885
"21262","gene_id_649","sample4",6,-0.117768100307418,33,1,1.04641893047885
"21263","gene_id_649","sample5",14,0.0929001460734848,33,1,1.04641893047885
"21264","gene_id_649","sample6",7,0.313149452162724,33,1,1.04641893047885
"21265","gene_id_649","sample7",9,-0.674912617064028,33,1,1.04641893047885
"21266","gene_id_649","sample8",10,0.135439237917518,33,1,1.04641893047885
"21267","gene_id_649","sample9",27,0.0318280526193471,33,1,1.04641893047885
"21268","gene_id_649","sample10",12,0.0670346789243783,33,1,1.04641893047885
"21269","gene_id_649","sample11",7,-0.116930472982835,33,1,1.04641893047885
"21270","gene_id_649","sample12",10,0.0370519704171965,33,1,1.04641893047885
"21271","gene_id_649","sample13",5,-1.07906712999756,33,1,1.04641893047885
"21272","gene_id_649","sample14",7,-0.181410124635813,33,1,1.04641893047885
"21273","gene_id_649","sample15",6,0.138283894668707,33,1,1.04641893047885
"21274","gene_id_649","sample16",29,-0.576775366048671,33,1,1.04641893047885
"21275","gene_id_649","sample17",5,-0.249367243728603,33,1,1.04641893047885
"21276","gene_id_649","sample18",7,-0.261980088098789,33,1,1.04641893047885
"21277","gene_id_649","sample19",8,-0.347540206638869,33,1,1.04641893047885
"21278","gene_id_649","sample20",9,-0.438823647013096,33,1,1.04641893047885
"21279","gene_id_649","sample21",7,0.703968566630103,33,1,1.04641893047885
"21280","gene_id_649","sample22",6,0.293978601737334,33,1,1.04641893047885
"21281","gene_id_649","sample23",8,0.258875223044057,33,1,1.04641893047885
"21282","gene_id_649","sample24",10,0.0697513112253583,33,1,1.04641893047885
"21283","gene_id_649","sample25",6,0.221272340081529,33,1,1.04641893047885
"21284","gene_id_649","sample26",32,0.626163719727898,33,1,1.04641893047885
"21285","gene_id_649","sample27",11,0.373296425200978,33,1,1.04641893047885
"21286","gene_id_649","sample28",164,0.304015583445381,33,1,1.04641893047885
"21287","gene_id_649","sample29",11,0.132060973611965,33,1,1.04641893047885
"21288","gene_id_649","sample30",10,0.580575166318264,33,1,1.04641893047885
"21289","gene_id_649","sample31",9,-0.24968500646528,33,1,1.04641893047885
"21290","gene_id_649","sample32",7,0.156530850737344,33,1,1.04641893047885
"21291","gene_id_649","sample33",6,-0.711260108546808,33,1,1.04641893047885
"21292","gene_id_650","sample1",9,-0.627217086957116,33,1,-0.648237397658361
"21293","gene_id_650","sample2",7,0.42642282252455,33,1,-0.648237397658361
"21294","gene_id_650","sample3",7,0.260366597951148,33,1,-0.648237397658361
"21295","gene_id_650","sample4",6,0.823133117714057,33,1,-0.648237397658361
"21296","gene_id_650","sample5",14,0.655381415449499,33,1,-0.648237397658361
"21297","gene_id_650","sample6",5,0.894043013590189,33,1,-0.648237397658361
"21298","gene_id_650","sample7",9,0.322221898298409,33,1,-0.648237397658361
"21299","gene_id_650","sample8",9,1.62188718990827,33,1,-0.648237397658361
"21300","gene_id_650","sample9",26,-1.12361356752571,33,1,-0.648237397658361
"21301","gene_id_650","sample10",15,0.975263012258095,33,1,-0.648237397658361
"21302","gene_id_650","sample11",6,0.449625470366803,33,1,-0.648237397658361
"21303","gene_id_650","sample12",8,0.513242137192887,33,1,-0.648237397658361
"21304","gene_id_650","sample13",5,0.408012014972919,33,1,-0.648237397658361
"21305","gene_id_650","sample14",7,-1.87819149176429,33,1,-0.648237397658361
"21306","gene_id_650","sample15",6,0.449143978829463,33,1,-0.648237397658361
"21307","gene_id_650","sample16",27,-0.253585992710217,33,1,-0.648237397658361
"21308","gene_id_650","sample17",7,0.617974047281057,33,1,-0.648237397658361
"21309","gene_id_650","sample18",7,-0.352253212628624,33,1,-0.648237397658361
"21310","gene_id_650","sample19",6,0.410061423510189,33,1,-0.648237397658361
"21311","gene_id_650","sample20",10,-0.984029115715761,33,1,-0.648237397658361
"21312","gene_id_650","sample21",5,1.04757694346306,33,1,-0.648237397658361
"21313","gene_id_650","sample22",6,-1.73366150205541,33,1,-0.648237397658361
"21314","gene_id_650","sample23",7,0.990450817912931,33,1,-0.648237397658361
"21315","gene_id_650","sample24",13,-1.85356722203053,33,1,-0.648237397658361
"21316","gene_id_650","sample25",6,0.5752999709182,33,1,-0.648237397658361
"21317","gene_id_650","sample26",37,-0.0776168758134551,33,1,-0.648237397658361
"21318","gene_id_650","sample27",10,-0.778995631454536,33,1,-0.648237397658361
"21319","gene_id_650","sample28",151,-0.714180293417856,33,1,-0.648237397658361
"21320","gene_id_650","sample29",9,-2.27948115028225,33,1,-0.648237397658361
"21321","gene_id_650","sample30",10,-0.332591855353365,33,1,-0.648237397658361
"21322","gene_id_650","sample31",12,0.522192387664035,33,1,-0.648237397658361
"21323","gene_id_650","sample32",7,0.504213435767419,33,1,-0.648237397658361
"21324","gene_id_650","sample33",7,0.522473302135934,33,1,-0.648237397658361
"21325","gene_id_651","sample1",9,0.169735533333277,32,0.97,0.939708545773149
"21326","gene_id_651","sample2",7,-0.30452104115438,32,0.97,0.939708545773149
"21327","gene_id_651","sample3",7,-0.0756513396392267,32,0.97,0.939708545773149
"21328","gene_id_651","sample4",6,0.00720799170747666,32,0.97,0.939708545773149
"21329","gene_id_651","sample5",14,0.252548293885214,32,0.97,0.939708545773149
"21330","gene_id_651","sample6",6,-0.442181558183437,32,0.97,0.939708545773149
"21331","gene_id_651","sample7",9,-0.249070009230985,32,0.97,0.939708545773149
"21332","gene_id_651","sample8",7,0.28783243432291,32,0.97,0.939708545773149
"21333","gene_id_651","sample9",33,-0.222662238080877,32,0.97,0.939708545773149
"21334","gene_id_651","sample10",13,0.26045742173555,32,0.97,0.939708545773149
"21335","gene_id_651","sample11",6,0.15282530657449,32,0.97,0.939708545773149
"21336","gene_id_651","sample12",9,-0.477963298284051,32,0.97,0.939708545773149
"21337","gene_id_651","sample13",6,-0.219245853967483,32,0.97,0.939708545773149
"21338","gene_id_651","sample14",7,-0.239138979397566,32,0.97,0.939708545773149
"21339","gene_id_651","sample15",6,-0.519196545415705,32,0.97,0.939708545773149
"21340","gene_id_651","sample16",30,0.361144750226354,32,0.97,0.939708545773149
"21341","gene_id_651","sample17",7,-0.0133463022697009,32,0.97,0.939708545773149
"21342","gene_id_651","sample18",5,-0.288902742577873,32,0.97,0.939708545773149
"21343","gene_id_651","sample19",7,0.0147931588687746,32,0.97,0.939708545773149
"21344","gene_id_651","sample20",10,-0.206391583337383,32,0.97,0.939708545773149
"21345","gene_id_651","sample21",5,0.302974071988261,32,0.97,0.939708545773149
"21346","gene_id_651","sample22",6,-0.240429205395866,32,0.97,0.939708545773149
"21347","gene_id_651","sample23",8,0.857346211968504,32,0.97,0.939708545773149
"21348","gene_id_651","sample24",14,-0.375261589604235,32,0.97,0.939708545773149
"21349","gene_id_651","sample25",6,0.417836742685698,32,0.97,0.939708545773149
"21350","gene_id_651","sample26",38,0.213261553519007,32,0.97,0.939708545773149
"21351","gene_id_651","sample27",8,0.234447422023259,32,0.97,0.939708545773149
"21352","gene_id_651","sample28",136,0.0690238921289463,32,0.97,0.939708545773149
"21353","gene_id_651","sample29",10,0.200891138071994,32,0.97,0.939708545773149
"21354","gene_id_651","sample30",5,0.104043392365996,32,0.97,0.939708545773149
"21355","gene_id_651","sample31",16,0.0264692722410202,32,0.97,0.939708545773149
"21356","gene_id_651","sample32",7,-0.058876301107964,32,0.97,0.939708545773149
"21357","gene_id_652","sample1",5,-0.344696292870305,33,1,-0.335232634987626
"21358","gene_id_652","sample2",7,0.651172663947903,33,1,-0.335232634987626
"21359","gene_id_652","sample3",7,-1.71626694481346,33,1,-0.335232634987626
"21360","gene_id_652","sample4",6,0.271232635487912,33,1,-0.335232634987626
"21361","gene_id_652","sample5",9,0.357447057448652,33,1,-0.335232634987626
"21362","gene_id_652","sample6",6,-0.688022676144544,33,1,-0.335232634987626
"21363","gene_id_652","sample7",9,-0.328606260144385,33,1,-0.335232634987626
"21364","gene_id_652","sample8",8,0.655675658877881,33,1,-0.335232634987626
"21365","gene_id_652","sample9",40,-0.199390585348427,33,1,-0.335232634987626
"21366","gene_id_652","sample10",12,0.450028101188249,33,1,-0.335232634987626
"21367","gene_id_652","sample11",6,-0.327530840937879,33,1,-0.335232634987626
"21368","gene_id_652","sample12",10,-0.958694053076018,33,1,-0.335232634987626
"21369","gene_id_652","sample13",6,-1.29093951706264,33,1,-0.335232634987626
"21370","gene_id_652","sample14",7,0.264296090076428,33,1,-0.335232634987626
"21371","gene_id_652","sample15",6,-0.100726732765958,33,1,-0.335232634987626
"21372","gene_id_652","sample16",28,-0.127615853440018,33,1,-0.335232634987626
"21373","gene_id_652","sample17",7,0.146294839074452,33,1,-0.335232634987626
"21374","gene_id_652","sample18",5,0.878139314331403,33,1,-0.335232634987626
"21375","gene_id_652","sample19",6,-0.0286582815714138,33,1,-0.335232634987626
"21376","gene_id_652","sample20",11,-0.502103673487253,33,1,-0.335232634987626
"21377","gene_id_652","sample21",5,0.734572180792327,33,1,-0.335232634987626
"21378","gene_id_652","sample22",6,0.349244015535278,33,1,-0.335232634987626
"21379","gene_id_652","sample23",8,0.932111727095217,33,1,-0.335232634987626
"21380","gene_id_652","sample24",13,0.197044703207597,33,1,-0.335232634987626
"21381","gene_id_652","sample25",6,0.703093482778396,33,1,-0.335232634987626
"21382","gene_id_652","sample26",42,-0.39062163848419,33,1,-0.335232634987626
"21383","gene_id_652","sample27",8,0.813229235162286,33,1,-0.335232634987626
"21384","gene_id_652","sample28",134,-2.0562711072294,33,1,-0.335232634987626
"21385","gene_id_652","sample29",11,0.51791662609433,33,1,-0.335232634987626
"21386","gene_id_652","sample30",6,0.557030481246813,33,1,-0.335232634987626
"21387","gene_id_652","sample31",17,-0.853194958002847,33,1,-0.335232634987626
"21388","gene_id_652","sample32",7,0.631079286370447,33,1,-0.335232634987626
"21389","gene_id_652","sample33",6,0.803731316663169,33,1,-0.335232634987626
"21390","gene_id_653","sample1",5,-0.0995904187551821,33,1,-0.281122566338269
"21391","gene_id_653","sample2",7,0.308736760608124,33,1,-0.281122566338269
"21392","gene_id_653","sample3",7,-0.0380556771759977,33,1,-0.281122566338269
"21393","gene_id_653","sample4",6,0.44809018572496,33,1,-0.281122566338269
"21394","gene_id_653","sample5",10,0.0898736792475981,33,1,-0.281122566338269
"21395","gene_id_653","sample6",6,-0.137500732307677,33,1,-0.281122566338269
"21396","gene_id_653","sample7",9,-0.0032675970632251,33,1,-0.281122566338269
"21397","gene_id_653","sample8",8,0.814895280156169,33,1,-0.281122566338269
"21398","gene_id_653","sample9",39,-0.307779920862071,33,1,-0.281122566338269
"21399","gene_id_653","sample10",11,-1.50656918727398,33,1,-0.281122566338269
"21400","gene_id_653","sample11",5,-0.770773135107317,33,1,-0.281122566338269
"21401","gene_id_653","sample12",10,0.275427379505329,33,1,-0.281122566338269
"21402","gene_id_653","sample13",6,-0.586878126408136,33,1,-0.281122566338269
"21403","gene_id_653","sample14",7,0.502196778045387,33,1,-0.281122566338269
"21404","gene_id_653","sample15",6,-1.41405843679156,33,1,-0.281122566338269
"21405","gene_id_653","sample16",28,0.410876332709,33,1,-0.281122566338269
"21406","gene_id_653","sample17",7,0.380919031335587,33,1,-0.281122566338269
"21407","gene_id_653","sample18",5,0.421353094562103,33,1,-0.281122566338269
"21408","gene_id_653","sample19",5,0.5569860738739,33,1,-0.281122566338269
"21409","gene_id_653","sample20",11,0.56335431271075,33,1,-0.281122566338269
"21410","gene_id_653","sample21",7,1.0803292182296,33,1,-0.281122566338269
"21411","gene_id_653","sample22",6,-0.28609176756558,33,1,-0.281122566338269
"21412","gene_id_653","sample23",8,-0.583206844327946,33,1,-0.281122566338269
"21413","gene_id_653","sample24",13,0.3268642791741,33,1,-0.281122566338269
"21414","gene_id_653","sample25",6,0.751229315266988,33,1,-0.281122566338269
"21415","gene_id_653","sample26",44,-1.13788095419133,33,1,-0.281122566338269
"21416","gene_id_653","sample27",8,-0.642182710030103,33,1,-0.281122566338269
"21417","gene_id_653","sample28",139,-0.594400572495364,33,1,-0.281122566338269
"21418","gene_id_653","sample29",9,0.128562121416973,33,1,-0.281122566338269
"21419","gene_id_653","sample30",6,0.875572537579928,33,1,-0.281122566338269
"21420","gene_id_653","sample31",17,0.944281047264026,33,1,-0.281122566338269
"21421","gene_id_653","sample32",7,0.468209417726024,33,1,-0.281122566338269
"21422","gene_id_653","sample33",7,-1.23952076478108,33,1,-0.281122566338269
"21423","gene_id_654","sample1",5,0.419366183808236,33,1,0.416921139620158
"21424","gene_id_654","sample2",7,-0.783425664559758,33,1,0.416921139620158
"21425","gene_id_654","sample3",7,0.155611437676984,33,1,0.416921139620158
"21426","gene_id_654","sample4",6,-0.063971124623295,33,1,0.416921139620158
"21427","gene_id_654","sample5",14,0.47244968107465,33,1,0.416921139620158
"21428","gene_id_654","sample6",5,0.181727981276611,33,1,0.416921139620158
"21429","gene_id_654","sample7",5,-0.571747380921025,33,1,0.416921139620158
"21430","gene_id_654","sample8",5,0.457688895821429,33,1,0.416921139620158
"21431","gene_id_654","sample9",28,0.000982290830841392,33,1,0.416921139620158
"21432","gene_id_654","sample10",9,0.20635599913713,33,1,0.416921139620158
"21433","gene_id_654","sample11",7,-0.210675558206837,33,1,0.416921139620158
"21434","gene_id_654","sample12",12,-0.454801631271627,33,1,0.416921139620158
"21435","gene_id_654","sample13",6,-0.443628630715599,33,1,0.416921139620158
"21436","gene_id_654","sample14",7,-0.296995512065119,33,1,0.416921139620158
"21437","gene_id_654","sample15",6,-0.37422282648714,33,1,0.416921139620158
"21438","gene_id_654","sample16",24,-0.0915141837492414,33,1,0.416921139620158
"21439","gene_id_654","sample17",7,-0.642720715045676,33,1,0.416921139620158
"21440","gene_id_654","sample18",5,-0.21518183350762,33,1,0.416921139620158
"21441","gene_id_654","sample19",7,-0.271539365945999,33,1,0.416921139620158
"21442","gene_id_654","sample20",10,-0.44828591164387,33,1,0.416921139620158
"21443","gene_id_654","sample21",7,0.0138464763552497,33,1,0.416921139620158
"21444","gene_id_654","sample22",6,0.352237557345882,33,1,0.416921139620158
"21445","gene_id_654","sample23",7,0.551239200540785,33,1,0.416921139620158
"21446","gene_id_654","sample24",10,0.204572669172784,33,1,0.416921139620158
"21447","gene_id_654","sample25",6,0.60530602204144,33,1,0.416921139620158
"21448","gene_id_654","sample26",39,1.10548874114017,33,1,0.416921139620158
"21449","gene_id_654","sample27",9,0.0259360877050688,33,1,0.416921139620158
"21450","gene_id_654","sample28",133,-0.207409279056895,33,1,0.416921139620158
"21451","gene_id_654","sample29",6,-0.0196017849282347,33,1,0.416921139620158
"21452","gene_id_654","sample30",7,-1.15838709547073,33,1,0.416921139620158
"21453","gene_id_654","sample31",10,0.0478431632944005,33,1,0.416921139620158
"21454","gene_id_654","sample32",12,0.536722408126687,33,1,0.416921139620158
"21455","gene_id_654","sample33",8,0.916733702850324,33,1,0.416921139620158
"21456","gene_id_655","sample1",5,0.67493861844781,33,1,-0.540363146064301
"21457","gene_id_655","sample2",7,0.31854857093049,33,1,-0.540363146064301
"21458","gene_id_655","sample3",7,0.261384156775601,33,1,-0.540363146064301
"21459","gene_id_655","sample4",6,0.495981776172228,33,1,-0.540363146064301
"21460","gene_id_655","sample5",11,0.547507163855439,33,1,-0.540363146064301
"21461","gene_id_655","sample6",6,0.23222418471484,33,1,-0.540363146064301
"21462","gene_id_655","sample7",7,0.407809062832185,33,1,-0.540363146064301
"21463","gene_id_655","sample8",7,-0.841309909755074,33,1,-0.540363146064301
"21464","gene_id_655","sample9",26,-2.63497437678942,33,1,-0.540363146064301
"21465","gene_id_655","sample10",7,-0.398730609797777,33,1,-0.540363146064301
"21466","gene_id_655","sample11",7,0.373153231078402,33,1,-0.540363146064301
"21467","gene_id_655","sample12",17,0.424714331337371,33,1,-0.540363146064301
"21468","gene_id_655","sample13",6,0.300137763378859,33,1,-0.540363146064301
"21469","gene_id_655","sample14",9,0.331827379638121,33,1,-0.540363146064301
"21470","gene_id_655","sample15",6,0.341269727235402,33,1,-0.540363146064301
"21471","gene_id_655","sample16",15,0.405918803867802,33,1,-0.540363146064301
"21472","gene_id_655","sample17",5,0.3387509551186,33,1,-0.540363146064301
"21473","gene_id_655","sample18",7,-1.20032875425028,33,1,-0.540363146064301
